evidence_id,snapshot_ref,category,query_id,turn_id,extracted_fields,summary
e1967,.observability/snapshots/1778145397744-121751e4-bf17-4bbd-8d84-b8f489c17cc4-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-66,,messages-stage snapshot with tool_result history
e1968,.observability/snapshots/1778145397755-7d67961e-e157-4023-945f-a497b4ace84b-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-66,,messages-stage snapshot with tool_result history
e1969,.observability/snapshots/1778145397757-c12469f0-f6af-4317-accd-2634fbc369fa-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-66,,messages-stage snapshot with tool_result history
e1970,.observability/snapshots/1778145397770-6304f8c6-d231-4d1a-a05c-3fcb865243ba-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-66,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e1971,.observability/snapshots/1778145483602-07ff36e5-cc31-4889-ac9b-e335ea9fe963-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-66,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e1972,.observability/snapshots/1778145483737-6b3d3f46-648d-4fa2-9465-a0deefb4d973-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-66,messages_count;turn_count;transition,snapshot
e1973,.observability/snapshots/1778145483737-f462f695-38fa-467e-bd29-2e4b708189bd-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-66,messages_count;turn_count;transition,snapshot
e1974,.observability/snapshots/1778145483762-47060d3a-16a4-4cd5-b7bd-eb5b59f9c630-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-66,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e1975,.observability/snapshots/1778145483846-1881adf1-1b07-4b5e-bbd8-f86c60623da4-state.snapshot.before_turn.json,state_before_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e1976,.observability/snapshots/1778145483922-f961dbe7-f721-4327-b377-1b11ed16ee05-messages.compact_boundary.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1977,.observability/snapshots/1778145483926-e9d986b2-7e49-44d5-873c-8cca58f3522a-messages.compact_boundary.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1978,.observability/snapshots/1778145483970-60ace394-ceef-48fc-8832-6cd13e4ef90d-messages.tool_result_budget.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1979,.observability/snapshots/1778145483974-8d31ca42-1e70-46b5-a3d6-88570dcf7b38-messages.tool_result_budget.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1980,.observability/snapshots/1778145484081-b4081af4-f9c3-457b-a274-a094b402f290-messages.history_snip.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1981,.observability/snapshots/1778145484084-f834caf2-0087-48d2-9e09-88d706803e6f-messages.history_snip.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1982,.observability/snapshots/1778145484096-b5198d6e-bc37-4f3b-a9c0-47a666431677-messages.microcompact.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1983,.observability/snapshots/1778145484099-a8523477-dd36-453f-8d06-0da6b5a48869-messages.microcompact.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1984,.observability/snapshots/1778145484112-8b54d191-31c7-4a02-8514-4cffabf00c75-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1985,.observability/snapshots/1778145484115-2119690b-dd54-4362-b99c-860ae10c60e8-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1986,.observability/snapshots/1778145484129-d9b63060-25e9-4fbd-a764-9dcd6d31b0f8-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1987,.observability/snapshots/1778145484131-9e493c6f-26cf-48d5-ae7c-374a1c35cac1-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,,messages-stage snapshot with tool_result history
e1988,.observability/snapshots/1778145484150-8bfec275-e175-4172-80f0-155544cdb16b-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e1989,.observability/snapshots/1778145513854-6381f48a-b294-4c38-8cd1-5dc3a1c60a93-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e1990,.observability/snapshots/1778145513980-05d17d6d-a58c-435b-93fe-48f38b75bd1f-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,messages_count;turn_count;transition,snapshot
e1991,.observability/snapshots/1778145513980-29c21d32-d46a-4914-95d0-e67c26cf1cd0-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,messages_count;turn_count;transition,snapshot
e1992,.observability/snapshots/1778145514062-b41b3803-bb16-4936-8173-189a26f3d9c5-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-67,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e1993,.observability/snapshots/1778145514109-b0f91978-469d-4ff8-a4a1-a9515b93a2cc-state.snapshot.before_turn.json,state_before_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e1994,.observability/snapshots/1778145514113-06526483-0355-4815-9209-9c460135717c-messages.compact_boundary.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e1995,.observability/snapshots/1778145514115-ac995b6f-e25b-407b-a061-90dd754a5d89-messages.compact_boundary.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e1996,.observability/snapshots/1778145514124-1fcf52cf-0f01-4146-a52d-90c8921b8efe-messages.tool_result_budget.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e1997,.observability/snapshots/1778145514127-9bfa2b2c-532f-47b9-a535-290e31f19fac-messages.tool_result_budget.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e1998,.observability/snapshots/1778145514141-790d5160-ac0a-4657-9ba8-53965a0292bf-messages.history_snip.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e1999,.observability/snapshots/1778145514144-137b76fd-b33b-417f-a3d9-5a7e50da2f36-messages.history_snip.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e2000,.observability/snapshots/1778145514155-33551108-3db4-49fc-a868-a913e8ad4459-messages.microcompact.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e2001,.observability/snapshots/1778145514157-7740f984-5dd9-408b-84df-407f1328818f-messages.microcompact.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e2002,.observability/snapshots/1778145514167-c4676c2e-8da1-4fa5-a2ce-5c3d1af35da4-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e2003,.observability/snapshots/1778145514169-a2c8a885-e3e6-4788-b3d3-a02831f9eeff-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e2004,.observability/snapshots/1778145514182-69c362ba-848a-4f0b-a216-d7707f2f589b-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e2005,.observability/snapshots/1778145514185-9d302e80-1f7a-4b04-884b-e5711501772a-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,,messages-stage snapshot with tool_result history
e2006,.observability/snapshots/1778145514206-15c82d02-f157-4ec2-8edc-d788aee4668c-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e2007,.observability/snapshots/1778145530664-759dacca-d286-41b5-a5fd-14ba99c59378-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e2008,.observability/snapshots/1778145530785-62a47bb2-5984-4e3c-b8cb-8d918f78db91-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,messages_count;turn_count;transition,snapshot
e2009,.observability/snapshots/1778145530786-d17229f1-9900-42f5-bdbe-507906aa3090-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,messages_count;turn_count;transition,snapshot
e2010,.observability/snapshots/1778145530836-0f8e1f24-4c5e-41ec-84d0-9393d944d7ae-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-68,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e2011,.observability/snapshots/1778145530882-e0c65132-3cdf-44c5-8aaf-8fbb97bff96c-state.snapshot.before_turn.json,state_before_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e2012,.observability/snapshots/1778145530893-b3feb358-b336-4474-9d8e-07fdac38507d-messages.compact_boundary.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2013,.observability/snapshots/1778145530896-65fcfdb9-f1dc-4366-a53f-0193a9bfc8ba-messages.compact_boundary.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2014,.observability/snapshots/1778145530927-94a70780-325e-4b10-ad31-f14979976b82-messages.tool_result_budget.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2015,.observability/snapshots/1778145530932-4ef29af1-42ab-41aa-86a0-fdbb95876498-messages.tool_result_budget.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2016,.observability/snapshots/1778145530943-2646b177-327a-498d-971c-f49298451ca3-messages.history_snip.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2017,.observability/snapshots/1778145530945-0afa9436-1a87-4e2f-a5b1-f3071e112596-messages.history_snip.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2018,.observability/snapshots/1778145530954-2ed64a26-acd4-480f-b40a-c44187e91c27-messages.microcompact.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2019,.observability/snapshots/1778145530957-1b8699d7-52d0-4721-88e3-c7266e096efa-messages.microcompact.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2020,.observability/snapshots/1778145530967-c31a7bbe-67ca-4cd3-9266-7d0510830209-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2021,.observability/snapshots/1778145530969-132e221b-9f1c-470f-a63c-7103fe786930-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2022,.observability/snapshots/1778145530981-134a2fad-8d96-47c9-8768-203cc45d2e30-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2023,.observability/snapshots/1778145530984-c6f88687-8c8e-4d7c-b74f-fc83fd72156e-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,,messages-stage snapshot with tool_result history
e2024,.observability/snapshots/1778145531003-1e51274c-34fa-454f-a049-d63efd3be6d8-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e2025,.observability/snapshots/1778145553914-9837e093-7d3d-4f47-91c4-2288c6fa69bc-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e2026,.observability/snapshots/1778145556983-3b379dea-2cfb-463a-a88d-b36ec2bf16fe-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,messages_count;turn_count;transition,snapshot
e2027,.observability/snapshots/1778145556983-6dd37af1-97f2-4ac0-8712-fc2a4d566287-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,messages_count;turn_count;transition,snapshot
e2028,.observability/snapshots/1778145557029-4bfe43c6-2077-424b-b8d9-f4bf2d0cb2d9-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-69,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e2029,.observability/snapshots/1778145557094-2b95a960-b578-48e3-ab49-8a7ee2e33255-state.snapshot.before_turn.json,state_before_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e2030,.observability/snapshots/1778145557098-09766132-01af-4eb5-87ea-6d3cc183446a-messages.compact_boundary.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2031,.observability/snapshots/1778145557101-85236a9b-d9ea-4bd0-8057-ba0ffd34fc0e-messages.compact_boundary.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2032,.observability/snapshots/1778145557112-5b8c9ff2-cfd0-4de5-ad43-2382d0771db0-messages.tool_result_budget.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2033,.observability/snapshots/1778145557115-7e9bf41b-b68a-4ed9-8d1b-0c418c10a5e5-messages.tool_result_budget.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2034,.observability/snapshots/1778145557124-e8e5d46f-553e-4946-ad57-025d4da12704-messages.history_snip.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2035,.observability/snapshots/1778145557126-190a9181-5eaf-4063-a73e-5df97054690b-messages.history_snip.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2036,.observability/snapshots/1778145557134-36368f42-8ce7-4f65-b38a-6fd1bc83bb5b-messages.microcompact.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2037,.observability/snapshots/1778145557137-ec4446bf-e86f-4eb2-be7d-aeab872264eb-messages.microcompact.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2038,.observability/snapshots/1778145557145-8a400e22-7ce3-4ce0-b3af-da616bdca390-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2039,.observability/snapshots/1778145557148-4da4ffdd-b86e-4c9f-b634-3654b047ad03-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2040,.observability/snapshots/1778145557161-15237438-a34e-41d3-8e16-c595c6742f39-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2041,.observability/snapshots/1778145557163-e17de03b-ba2d-4ce2-8f37-cdf172242098-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,,messages-stage snapshot with tool_result history
e2042,.observability/snapshots/1778145557179-47592dd8-6069-4df0-9035-c9dc07e16daf-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e2043,.observability/snapshots/1778145575313-dce935b2-0157-45dd-b9e7-98bfeb63e194-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e2044,.observability/snapshots/1778145575484-796be15f-b82f-404c-b72b-377c6a0bf207-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,messages_count;turn_count;transition,snapshot
e2045,.observability/snapshots/1778145575484-7a34b451-c258-426c-bcd6-5eb6a8462199-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,messages_count;turn_count;transition,snapshot
e2046,.observability/snapshots/1778145575566-8356821c-0e7f-4cbb-a7b7-e67bea5ba871-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-70,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e2047,.observability/snapshots/1778145575603-be4c98d7-37ad-49ba-9db6-9d530c792b03-state.snapshot.before_turn.json,state_before_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e2048,.observability/snapshots/1778145575611-4855a10d-975d-410a-b7a7-cfbc05794ccd-messages.compact_boundary.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2049,.observability/snapshots/1778145575613-065f0406-8d49-4723-b42a-06b22012120e-messages.compact_boundary.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2050,.observability/snapshots/1778145575626-28a25ad9-3337-4b5c-bb35-b98d68aa88b3-messages.tool_result_budget.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2051,.observability/snapshots/1778145575629-3f3dff9e-ee77-4b4a-8cae-654f0afb9677-messages.tool_result_budget.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2052,.observability/snapshots/1778145575640-a6e72ca4-a470-494b-b468-96a3e74e38e3-messages.history_snip.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2053,.observability/snapshots/1778145575643-b337a8fe-d378-42a8-b02a-eb1dc5e6a140-messages.history_snip.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2054,.observability/snapshots/1778145575652-541d7feb-7fa0-49aa-9a56-411c2360fde3-messages.microcompact.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2055,.observability/snapshots/1778145575656-5f8a542f-c027-4495-8241-86235e0388b5-messages.microcompact.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2056,.observability/snapshots/1778145575665-d10bea98-da29-4d27-909c-93f097e4b8ab-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2057,.observability/snapshots/1778145575667-fd5cac31-0031-47b1-b7f1-3c997cde5853-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2058,.observability/snapshots/1778145575679-8299487a-79ba-4a06-b672-9d451e0b6c1a-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2059,.observability/snapshots/1778145575682-0cb94adb-63a6-4323-93e4-b4c87c5e7cac-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,,messages-stage snapshot with tool_result history
e2060,.observability/snapshots/1778145575699-d5986ae7-3fff-48d9-80e4-83b767c21425-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e2061,.observability/snapshots/1778145622742-2da33976-2911-4a2c-986c-efde7ca7cc5e-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e2062,.observability/snapshots/1778145622860-07527cbd-5024-4ded-8285-616e088c39f3-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,messages_count;turn_count;transition,snapshot
e2063,.observability/snapshots/1778145622860-16fd2bcc-7698-4641-bc4d-e5b60a6c8156-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,messages_count;turn_count;transition,snapshot
e2064,.observability/snapshots/1778145622888-ce540dcf-a3cc-4121-a968-2967d9445f7c-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-71,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e2065,.observability/snapshots/1778145622954-c2468f93-16f4-4eda-96c5-41f56f660f3a-state.snapshot.before_turn.json,state_before_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e2066,.observability/snapshots/1778145622987-b1a44a38-8ae5-4e9c-a14d-f3061e1951ec-messages.compact_boundary.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2067,.observability/snapshots/1778145622991-89a63da8-4ccc-4e79-8e58-3614fa139e33-messages.compact_boundary.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2068,.observability/snapshots/1778145623050-d1fccd42-eb88-48ea-8a70-53ed67778a79-messages.tool_result_budget.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2069,.observability/snapshots/1778145623054-8c99d77a-a6f4-4078-b39b-b4cfba02568a-messages.tool_result_budget.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2070,.observability/snapshots/1778145623063-b00310a8-5dd1-4f53-9912-89deb4297a6c-messages.history_snip.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2071,.observability/snapshots/1778145623066-2a7c678e-b681-4e74-acf3-13abc5cf592c-messages.history_snip.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2072,.observability/snapshots/1778145623074-382b9252-aea1-4d0f-8867-42e6e33f0010-messages.microcompact.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2073,.observability/snapshots/1778145623077-9adca1f3-a6bd-448a-80b4-560c6db3e0de-messages.microcompact.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2074,.observability/snapshots/1778145623091-12744005-7cc2-4425-a077-1b0fdb0fc914-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2075,.observability/snapshots/1778145623093-f37e5635-6561-4f30-8a3c-99ab6713cea1-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2076,.observability/snapshots/1778145623107-0c20323b-9fee-45fd-90ad-a608096be180-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2077,.observability/snapshots/1778145623110-0479024f-63be-4dbc-b710-89b9cc87bdb2-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,,messages-stage snapshot with tool_result history
e2078,.observability/snapshots/1778145623126-d552895b-9dc0-4113-8403-d6eafc263649-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e2079,.observability/snapshots/1778145634920-5080de80-3beb-4f8b-9818-bf576284a294-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e2080,.observability/snapshots/1778145641565-ade49ff4-3507-4843-9071-4ff6143a8e4e-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,messages_count;turn_count;transition,snapshot
e2081,.observability/snapshots/1778145641565-ae6e8ee2-4c5f-4069-ada0-d78f8d541480-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,messages_count;turn_count;transition,snapshot
e2082,.observability/snapshots/1778145641650-700dbf6c-6c08-494d-aae2-155d26b1cf12-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-72,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
